STATIONS_ID;MESS_DATUM;QN_592;ATMO_LBERG;FD_LBERG;FG_LBERG;SD_LBERG;ZENIT;MESS_DATUM_WOZ;eor
4466;2019010100:25;    1;  123.0;    0.0;    0.0;   0;   148.01;2019010101:00;eor
       4466;2019010101:25;    1;  124.0;    0.0;    0.0;   0;   144.30;2019010102:00;eor
       4466;2019010102:25;    1;  125.0;    0.0;    0.0;   0;   137.93;2019010103:00;eor
       4466;2019010103:25;    1;  125.0;    0.0;    0.0;   0;   130.07;2019010104:00;eor
       4466;2019010104:25;    1;  126.0;    0.0;    0.0;   0;   121.53;2019010105:00;eor
       4466;2019010105:25;    1;  124.0;    0.0;    0.0;   0;   112.84;2019010106:00;eor
       4466;2019010106:25;    1;  101.0;    0.0;    0.0;   0;   104.40;2019010107:00;eor
       4466;2019010107:25;    1;  110.0;    0.0;    0.0;   0;    96.55;2019010108:00;eor
       4466;2019010108:25;    1;   95.0;    3.0;    4.0;   0;    89.61;2019010109:00;eor
       4466;2019010109:25;    1;   -999;   16.0;   18.0;   9;    83.95;2019010110:00;eor
       4466;2019010110:25;    1;  106.0;   32.0;   34.0;  16;    79.91;2019010111:00;eor
       4466;2019010111:25;    1;  100.0;   41.0;   54.0;  36;    77.80;2019010112:00;eor
       4466;2019010112:25;    1;  111.0;   31.0;   36.0;  16;    77.79;2019010113:00;eor
       4466;2019010113:25;    1;  102.0;   33.0;   39.0;  22;    79.90;2019010114:00;eor
       4466;2019010114:25;    1;  104.0;    9.0;   11.0;   5;    83.93;2019010115:00;eor
       4466;2019010115:25;    1;   95.0;    3.0;    3.0;   0;    89.59;2019010116:00;eor
       4466;2019010116:25;    1;   -999;    0.0;    0.0;   0;    96.52;2019010117:00;eor
       4466;2019010117:25;    1;   88.0;    0.0;    0.0;   0;   104.37;2019010118:00;eor
       4466;2019010118:25;    1;   90.0;    0.0;    0.0;   0;   112.81;2019010119:00;eor
       4466;2019010119:25;    1;   94.0;    0.0;    0.0;   0;   121.49;2019010120:00;eor
       4466;2019010120:25;    1;  105.0;    0.0;    0.0;   0;   130.02;2019010121:00;eor
       4466;2019010121:25;    1;   94.0;    0.0;    0.0;   0;   137.87;2019010122:00;eor
       4466;2019010122:25;    1;   89.0;    0.0;    0.0;   0;   144.23;2019010123:00;eor
       4466;2019010123:25;    1;   87.0;    0.0;    0.0;   0;   147.94;2019010200:00;eor
       4466;2019010200:25;    1;   85.0;    0.0;    0.0;   0;   147.93;2019010201:00;eor
       4466;2019010201:25;    1;   84.0;    0.0;    0.0;   0;   144.22;2019010202:00;eor
       4466;2019010202:25;    1;   85.0;    0.0;    0.0;   0;   137.86;2019010203:00;eor
       4466;2019010203:25;    1;   85.0;    0.0;    0.0;   0;   130.00;2019010204:00;eor
       4466;2019010204:25;    1;   84.0;    0.0;    0.0;   0;   121.46;2019010205:00;eor
       4466;2019010205:25;    1;   83.0;    0.0;    0.0;   0;   112.78;2019010206:00;eor
       4466;2019010206:25;    1;   82.0;    0.0;    0.0;   0;   104.34;2019010207:00;eor
       4466;2019010207:25;    1;   82.0;    0.0;    0.0;   0;    96.48;2019010208:00;eor
       4466;2019010208:25;    1;   81.0;    4.0;    6.0;  24;    89.54;2019010209:00;eor
       4466;2019010209:25;    1;   80.0;   12.0;   31.0;  60;    83.87;2019010210:00;eor
       4466;2019010210:25;    1;   81.0;   16.0;   58.0;  60;    79.83;2019010211:00;eor
       4466;2019010211:25;    1;   82.0;   18.0;   73.0;  60;    77.71;2019010212:00;eor
       4466;2019010212:25;    1;   82.0;   18.0;   73.0;  60;    77.71;2019010213:00;eor
       4466;2019010213:25;    1;   83.0;   17.0;   58.0;  60;    79.81;2019010214:00;eor
       4466;2019010214:25;    1;   83.0;   13.0;   32.0;  60;    83.85;2019010215:00;eor
       4466;2019010215:25;    1;   83.0;    4.0;    7.0;  33;    89.51;2019010216:00;eor
       4466;2019010216:25;    1;   82.0;    0.0;    0.0;   0;    96.45;2019010217:00;eor
       4466;2019010217:25;    1;   83.0;    0.0;    0.0;   0;   104.30;2019010218:00;eor
       4466;2019010218:25;    1;   82.0;    0.0;    0.0;   0;   112.74;2019010219:00;eor
       4466;2019010219:25;    1;   81.0;    0.0;    0.0;   0;   121.42;2019010220:00;eor
       4466;2019010220:25;    1;   81.0;    0.0;    0.0;   0;   129.95;2019010221:00;eor
       4466;2019010221:25;    1;   81.0;    0.0;    0.0;   0;   137.80;2019010222:00;eor
       4466;2019010222:25;    1;   81.0;    0.0;    0.0;   0;   144.15;2019010223:00;eor
       4466;2019010223:25;    1;   81.0;    0.0;    0.0;   0;   147.85;2019010300:00;eor
       4466;2019010300:25;    1;   81.0;    0.0;    0.0;   0;   147.84;2019010301:00;eor
       4466;2019010301:25;    1;   81.0;    0.0;    0.0;   0;   144.14;2019010302:00;eor
       4466;2019010302:25;    1;   81.0;    0.0;    0.0;   0;   137.78;2019010303:00;eor
       4466;2019010303:26;    1;   81.0;    0.0;    0.0;   0;   129.93;2019010304:00;eor
       4466;2019010304:26;    1;   81.0;    0.0;    0.0;   0;   121.39;2019010305:00;eor
       4466;2019010305:26;    1;   82.0;    0.0;    0.0;   0;   112.71;2019010306:00;eor
       4466;2019010306:26;    1;   84.0;    0.0;    0.0;   0;   104.26;2019010307:00;eor
       4466;2019010307:26;    1;   85.0;    0.0;    0.0;   0;    96.40;2019010308:00;eor
       4466;2019010308:26;    1;   84.0;    4.0;    7.0;  30;    89.45;2019010309:00;eor
       4466;2019010309:26;    1;   83.0;   14.0;   29.0;  60;    83.78;2019010310:00;eor
       4466;2019010310:26;    1;   84.0;   19.0;   55.0;  60;    79.73;2019010311:00;eor
       4466;2019010311:26;    1;   87.0;   36.0;   58.0;  60;    77.62;2019010312:00;eor
       4466;2019010312:26;    1;   88.0;   37.0;   63.0;  47;    77.61;2019010313:00;eor
       4466;2019010313:26;    1;   93.0;   35.0;   38.0;  10;    79.72;2019010314:00;eor
       4466;2019010314:26;    1;   92.0;   18.0;   18.0;   0;    83.76;2019010315:00;eor
       4466;2019010315:26;    1;   88.0;    4.0;    4.0;   0;    89.43;2019010316:00;eor
       4466;2019010316:26;    1;   85.0;    0.0;    0.0;   0;    96.37;2019010317:00;eor
       4466;2019010317:26;    1;   85.0;    0.0;    0.0;   0;   104.22;2019010318:00;eor
       4466;2019010318:26;    1;   86.0;    0.0;    0.0;   0;   112.66;2019010319:00;eor
       4466;2019010319:26;    1;   89.0;    0.0;    0.0;   0;   121.34;2019010320:00;eor
       4466;2019010320:26;    1;   92.0;    0.0;    0.0;   0;   129.87;2019010321:00;eor
       4466;2019010321:26;    1;   98.0;    0.0;    0.0;   0;   137.71;2019010322:00;eor
       4466;2019010322:26;    1;   96.0;    0.0;    0.0;   0;   144.06;2019010323:00;eor
       4466;2019010323:26;    1;  101.0;    0.0;    0.0;   0;   147.75;2019010400:00;eor
       4466;2019010400:26;    1;  115.0;    0.0;    0.0;   0;   147.75;2019010401:00;eor
       4466;2019010401:26;    1;  116.0;    0.0;    0.0;   0;   144.05;2019010402:00;eor
       4466;2019010402:26;    1;  116.0;    0.0;    0.0;   0;   137.70;2019010403:00;eor
       4466;2019010403:26;    1;  116.0;    0.0;    0.0;   0;   129.85;2019010404:00;eor
       4466;2019010404:26;    1;  119.0;    0.0;    0.0;   0;   121.32;2019010405:00;eor
       4466;2019010405:26;    1;  118.0;    0.0;    0.0;   0;   112.63;2019010406:00;eor
       4466;2019010406:26;    1;  119.0;    0.0;    0.0;   0;   104.18;2019010407:00;eor
       4466;2019010407:26;    1;  118.0;    0.0;    0.0;   0;    96.31;2019010408:00;eor
       4466;2019010408:26;    1;  118.0;    1.0;    1.0;   0;    89.37;2019010409:00;eor
       4466;2019010409:26;    1;  119.0;    8.0;    8.0;   0;    83.69;2019010410:00;eor
       4466;2019010410:26;    1;  120.0;    9.0;    9.0;   0;    79.64;2019010411:00;eor
       4466;2019010411:26;    1;  120.0;   18.0;   18.0;   0;    77.52;2019010412:00;eor
       4466;2019010412:26;    1;  116.0;   25.0;   25.0;   0;    77.51;2019010413:00;eor
       4466;2019010413:26;    1;  121.0;   17.0;   17.0;   0;    79.62;2019010414:00;eor
       4466;2019010414:26;    1;  123.0;    6.0;    6.0;   0;    83.67;2019010415:00;eor
       4466;2019010415:26;    1;  122.0;    2.0;    2.0;   0;    89.34;2019010416:00;eor
       4466;2019010416:26;    1;  122.0;    0.0;    0.0;   0;    96.28;2019010417:00;eor
       4466;2019010417:26;    1;  123.0;    0.0;    0.0;   0;   104.14;2019010418:00;eor
       4466;2019010418:26;    1;  124.0;    0.0;    0.0;   0;   112.58;2019010419:00;eor
       4466;2019010419:26;    1;  124.0;    0.0;    0.0;   0;   121.26;2019010420:00;eor
       4466;2019010420:26;    1;  125.0;    0.0;    0.0;   0;   129.79;2019010421:00;eor
       4466;2019010421:26;    1;  125.0;    0.0;    0.0;   0;   137.63;2019010422:00;eor
       4466;2019010422:26;    1;  125.0;    0.0;    0.0;   0;   143.96;2019010423:00;eor
       4466;2019010423:26;    1;  125.0;    0.0;    0.0;   0;   147.65;2019010500:00;eor
       4466;2019010500:26;    1;  126.0;    0.0;    0.0;   0;   147.64;2019010501:00;eor
       4466;2019010501:26;    1;  126.0;    0.0;    0.0;   0;   143.95;2019010502:00;eor
       4466;2019010502:26;    1;  126.0;    0.0;    0.0;   0;   137.61;2019010503:00;eor
       4466;2019010503:26;    1;  126.0;    0.0;    0.0;   0;   129.77;2019010504:00;eor
       4466;2019010504:26;    1;  126.0;    0.0;    0.0;   0;   121.23;2019010505:00;eor
       4466;2019010505:26;    1;  126.0;    0.0;    0.0;   0;   112.55;2019010506:00;eor
       4466;2019010506:26;    1;  125.0;    0.0;    0.0;   0;   104.10;2019010507:00;eor
       4466;2019010507:26;    1;  109.0;    0.0;    0.0;   0;    96.22;2019010508:00;eor
       4466;2019010508:27;    1;  110.0;    3.0;    3.0;   0;    89.27;2019010509:00;eor
       4466;2019010509:27;    1;  117.0;   16.0;   16.0;   0;    83.59;2019010510:00;eor
       4466;2019010510:27;    1;  118.0;   28.0;   28.0;   0;    79.53;2019010511:00;eor
       4466;2019010511:27;    1;  115.0;   43.0;   45.0;   9;    77.41;2019010512:00;eor
       4466;2019010512:27;    1;  109.0;   37.0;   41.0;   8;    77.41;2019010513:00;eor
       4466;2019010513:27;    1;  105.0;   27.0;   32.0;  15;    79.52;2019010514:00;eor
       4466;2019010514:27;    1;  103.0;   22.0;   32.0;  51;    83.56;2019010515:00;eor
       4466;2019010515:27;    1;  101.0;    4.0;    5.0;   2;    89.24;2019010516:00;eor
       4466;2019010516:27;    1;  112.0;    0.0;    0.0;   0;    96.19;2019010517:00;eor
       4466;2019010517:27;    1;  107.0;    0.0;    0.0;   0;   104.05;2019010518:00;eor
       4466;2019010518:27;    1;  111.0;    0.0;    0.0;   0;   112.50;2019010519:00;eor
       4466;2019010519:27;    1;  112.0;    0.0;    0.0;   0;   121.18;2019010520:00;eor
       4466;2019010520:27;    1;  106.0;    0.0;    0.0;   0;   129.70;2019010521:00;eor
       4466;2019010521:27;    1;   93.0;    0.0;    0.0;   0;   137.53;2019010522:00;eor
       4466;2019010522:27;    1;   98.0;    0.0;    0.0;   0;   143.86;2019010523:00;eor
       4466;2019010523:27;    1;  100.0;    0.0;    0.0;   0;   147.54;2019010600:00;eor
       4466;2019010600:27;    1;  100.0;    0.0;    0.0;   0;   147.53;2019010601:00;eor
       4466;2019010601:27;    1;  108.0;    0.0;    0.0;   0;   143.85;2019010602:00;eor
       4466;2019010602:27;    1;  112.0;    0.0;    0.0;   0;   137.51;2019010603:00;eor
       4466;2019010603:27;    1;  113.0;    0.0;    0.0;   0;   129.68;2019010604:00;eor
       4466;2019010604:27;    1;  115.0;    0.0;    0.0;   0;   121.15;2019010605:00;eor
       4466;2019010605:27;    1;  117.0;    0.0;    0.0;   0;   112.46;2019010606:00;eor
       4466;2019010606:27;    1;  118.0;    0.0;    0.0;   0;   104.01;2019010607:00;eor
       4466;2019010607:27;    1;  119.0;    0.0;    0.0;   0;    96.13;2019010608:00;eor
       4466;2019010608:27;    1;  120.0;    2.0;    2.0;   0;    89.17;2019010609:00;eor
       4466;2019010609:27;    1;  120.0;    5.0;    5.0;   0;    83.48;2019010610:00;eor
       4466;2019010610:27;    1;  120.0;   11.0;   11.0;   0;    79.42;2019010611:00;eor
       4466;2019010611:27;    1;  121.0;   20.0;   20.0;   0;    77.29;2019010612:00;eor
       4466;2019010612:27;    1;  123.0;   24.0;   24.0;   0;    77.29;2019010613:00;eor
       4466;2019010613:27;    1;  124.0;   16.0;   16.0;   0;    79.40;2019010614:00;eor
       4466;2019010614:27;    1;  123.0;   10.0;   11.0;   0;    83.45;2019010615:00;eor
       4466;2019010615:27;    1;  124.0;    1.0;    1.0;   0;    89.13;2019010616:00;eor
       4466;2019010616:27;    1;  123.0;    0.0;    0.0;   0;    96.09;2019010617:00;eor
       4466;2019010617:27;    1;  122.0;    0.0;    0.0;   0;   103.96;2019010618:00;eor
       4466;2019010618:27;    1;  119.0;    0.0;    0.0;   0;   112.41;2019010619:00;eor
       4466;2019010619:27;    1;  121.0;    0.0;    0.0;   0;   121.09;2019010620:00;eor
       4466;2019010620:27;    1;  121.0;    0.0;    0.0;   0;   129.61;2019010621:00;eor
       4466;2019010621:27;    1;  121.0;    0.0;    0.0;   0;   137.43;2019010622:00;eor
       4466;2019010622:27;    1;  122.0;    0.0;    0.0;   0;   143.75;2019010623:00;eor
       4466;2019010623:27;    1;  122.0;    0.0;    0.0;   0;   147.42;2019010700:00;eor
       4466;2019010700:27;    1;  123.0;    0.0;    0.0;   0;   147.41;2019010701:00;eor
       4466;2019010701:27;    1;  124.0;    0.0;    0.0;   0;   143.73;2019010702:00;eor
       4466;2019010702:27;    1;  124.0;    0.0;    0.0;   0;   137.41;2019010703:00;eor
       4466;2019010703:27;    1;  124.0;    0.0;    0.0;   0;   129.58;2019010704:00;eor
       4466;2019010704:27;    1;  124.0;    0.0;    0.0;   0;   121.05;2019010705:00;eor
       4466;2019010705:27;    1;  122.0;    0.0;    0.0;   0;   112.36;2019010706:00;eor
       4466;2019010706:27;    1;  123.0;    0.0;    0.0;   0;   103.91;2019010707:00;eor
       4466;2019010707:27;    1;  122.0;    0.0;    0.0;   0;    96.02;2019010708:00;eor
       4466;2019010708:27;    1;  118.0;    5.0;    5.0;   0;    89.06;2019010709:00;eor
       4466;2019010709:27;    1;  119.0;   11.0;   11.0;   0;    83.36;2019010710:00;eor
       4466;2019010710:27;    1;  118.0;   22.0;   22.0;   0;    79.30;2019010711:00;eor
       4466;2019010711:27;    1;  113.0;   37.0;   41.0;  16;    77.17;2019010712:00;eor
       4466;2019010712:27;    1;  107.0;   45.0;   48.0;  17;    77.17;2019010713:00;eor
       4466;2019010713:27;    1;  121.0;   18.0;   18.0;   0;    79.28;2019010714:00;eor
       4466;2019010714:28;    1;  123.0;    7.0;    7.0;   0;    83.34;2019010715:00;eor
       4466;2019010715:28;    1;  124.0;    1.0;    1.0;   0;    89.02;2019010716:00;eor
       4466;2019010716:28;    1;  125.0;    0.0;    0.0;   0;    95.98;2019010717:00;eor
       4466;2019010717:28;    1;  125.0;    0.0;    0.0;   0;   103.86;2019010718:00;eor
       4466;2019010718:28;    1;  125.0;    0.0;    0.0;   0;   112.31;2019010719:00;eor
       4466;2019010719:28;    1;  125.0;    0.0;    0.0;   0;   120.99;2019010720:00;eor
       4466;2019010720:28;    1;  125.0;    0.0;    0.0;   0;   129.51;2019010721:00;eor
       4466;2019010721:28;    1;  121.0;    0.0;    0.0;   0;   137.32;2019010722:00;eor
       4466;2019010722:28;    1;  117.0;    0.0;    0.0;   0;   143.63;2019010723:00;eor
       4466;2019010723:28;    1;  116.0;    0.0;    0.0;   0;   147.29;2019010800:00;eor
       4466;2019010800:28;    1;  117.0;    0.0;    0.0;   0;   147.29;2019010801:00;eor
       4466;2019010801:28;    1;  119.0;    0.0;    0.0;   0;   143.62;2019010802:00;eor
       4466;2019010802:28;    1;  121.0;    0.0;    0.0;   0;   137.30;2019010803:00;eor
       4466;2019010803:28;    1;  122.0;    0.0;    0.0;   0;   129.48;2019010804:00;eor
       4466;2019010804:28;    1;  122.0;    0.0;    0.0;   0;   120.95;2019010805:00;eor
       4466;2019010805:28;    1;  123.0;    0.0;    0.0;   0;   112.26;2019010806:00;eor
       4466;2019010806:28;    1;  123.0;    0.0;    0.0;   0;   103.80;2019010807:00;eor
       4466;2019010807:28;    1;  123.0;    0.0;    0.0;   0;    95.92;2019010808:00;eor
       4466;2019010808:28;    1;  121.0;    2.0;    2.0;   0;    88.94;2019010809:00;eor
       4466;2019010809:28;    1;  117.0;   11.0;   11.0;   0;    83.24;2019010810:00;eor
       4466;2019010810:28;    1;  100.0;   29.0;   46.0;  36;    79.17;2019010811:00;eor
       4466;2019010811:28;    1;  101.0;   38.0;   48.0;  23;    77.04;2019010812:00;eor
       4466;2019010812:28;    1;  106.0;   38.0;   42.0;  10;    77.04;2019010813:00;eor
       4466;2019010813:28;    1;   93.0;   26.0;   44.0;  34;    79.15;2019010814:00;eor
       4466;2019010814:28;    1;  112.0;   14.0;   16.0;   6;    83.22;2019010815:00;eor
       4466;2019010815:28;    1;  110.0;    4.0;    5.0;   5;    88.91;2019010816:00;eor
       4466;2019010816:28;    1;  103.0;    0.0;    0.0;   0;    95.87;2019010817:00;eor
       4466;2019010817:28;    1;  112.0;    0.0;    0.0;   0;   103.75;2019010818:00;eor
       4466;2019010818:28;    1;  112.0;    0.0;    0.0;   0;   112.20;2019010819:00;eor
       4466;2019010819:28;    1;  109.0;    0.0;    0.0;   0;   120.88;2019010820:00;eor
       4466;2019010820:28;    1;  113.0;    0.0;    0.0;   0;   129.40;2019010821:00;eor
       4466;2019010821:28;    1;  109.0;    0.0;    0.0;   0;   137.21;2019010822:00;eor
       4466;2019010822:28;    1;  106.0;    0.0;    0.0;   0;   143.51;2019010823:00;eor
       4466;2019010823:28;    1;  100.0;    0.0;    0.0;   0;   147.16;2019010900:00;eor
       4466;2019010900:28;    1;  102.0;    0.0;    0.0;   0;   147.15;2019010901:00;eor
       4466;2019010901:28;    1;   96.0;    0.0;    0.0;   0;   143.49;2019010902:00;eor
       4466;2019010902:28;    1;   93.0;    0.0;    0.0;   0;   137.18;2019010903:00;eor
       4466;2019010903:28;    1;   89.0;    0.0;    0.0;   0;   129.37;2019010904:00;eor
       4466;2019010904:28;    1;   90.0;    0.0;    0.0;   0;   120.84;2019010905:00;eor
       4466;2019010905:28;    1;   88.0;    0.0;    0.0;   0;   112.15;2019010906:00;eor
       4466;2019010906:28;    1;   85.0;    0.0;    0.0;   0;   103.69;2019010907:00;eor
       4466;2019010907:28;    1;   85.0;    0.0;    0.0;   0;    95.80;2019010908:00;eor
       4466;2019010908:28;    1;   95.0;    4.0;    4.0;   0;    88.82;2019010909:00;eor
       4466;2019010909:28;    1;  106.0;   16.0;   16.0;   0;    83.11;2019010910:00;eor
       4466;2019010910:28;    1;   97.0;   33.0;   36.0;  10;    79.04;2019010911:00;eor
       4466;2019010911:28;    1;   97.0;   36.0;   38.0;   6;    76.90;2019010912:00;eor
       4466;2019010912:28;    1;   97.0;   35.0;   49.0;  23;    76.90;2019010913:00;eor
       4466;2019010913:28;    1;  104.0;   29.0;   31.0;   3;    79.02;2019010914:00;eor
       4466;2019010914:28;    1;   -999;   20.0;   24.0;  17;    83.09;2019010915:00;eor
       4466;2019010915:28;    1;   92.0;    4.0;    5.0;   0;    88.78;2019010916:00;eor
       4466;2019010916:28;    1;  110.0;    0.0;    0.0;   0;    95.75;2019010917:00;eor
       4466;2019010917:28;    1;  109.0;    0.0;    0.0;   0;   103.64;2019010918:00;eor
       4466;2019010918:28;    1;  109.0;    0.0;    0.0;   0;   112.09;2019010919:00;eor
       4466;2019010919:28;    1;  111.0;    0.0;    0.0;   0;   120.77;2019010920:00;eor
       4466;2019010920:28;    1;  108.0;    0.0;    0.0;   0;   129.28;2019010921:00;eor
       4466;2019010921:28;    1;  111.0;    0.0;    0.0;   0;   137.09;2019010922:00;eor
       4466;2019010922:28;    1;  104.0;    0.0;    0.0;   0;   143.37;2019010923:00;eor
       4466;2019010923:29;    1;  101.0;    0.0;    0.0;   0;   147.02;2019011000:00;eor
       4466;2019011000:29;    1;  110.0;    0.0;    0.0;   0;   147.01;2019011001:00;eor
       4466;2019011001:29;    1;  106.0;    0.0;    0.0;   0;   143.36;2019011002:00;eor
       4466;2019011002:29;    1;   95.0;    0.0;    0.0;   0;   137.06;2019011003:00;eor
       4466;2019011003:29;    1;  101.0;    0.0;    0.0;   0;   129.25;2019011004:00;eor
       4466;2019011004:29;    1;  103.0;    0.0;    0.0;   0;   120.73;2019011005:00;eor
       4466;2019011005:29;    1;   98.0;    0.0;    0.0;   0;   112.04;2019011006:00;eor
       4466;2019011006:29;    1;   -999;    0.0;    0.0;   0;   103.58;2019011007:00;eor
       4466;2019011007:29;    1;   97.0;    0.0;    0.0;   0;    95.68;2019011008:00;eor
       4466;2019011008:29;    1;  101.0;    5.0;    7.0;  24;    88.69;2019011009:00;eor
       4466;2019011009:29;    1;  103.0;   10.0;   10.0;   1;    82.98;2019011010:00;eor
       4466;2019011010:29;    1;  103.0;   24.0;   24.0;   0;    78.90;2019011011:00;eor
       4466;2019011011:29;    1;  104.0;   28.0;   28.0;   0;    76.76;2019011012:00;eor
       4466;2019011012:29;    1;  107.0;   18.0;   18.0;   0;    76.75;2019011013:00;eor
       4466;2019011013:29;    1;  108.0;   16.0;   16.0;   0;    78.88;2019011014:00;eor
       4466;2019011014:29;    1;  110.0;    8.0;    9.0;   0;    82.95;2019011015:00;eor
       4466;2019011015:29;    1;  112.0;    2.0;    2.0;   0;    88.65;2019011016:00;eor
       4466;2019011016:29;    1;  114.0;    0.0;    0.0;   0;    95.63;2019011017:00;eor
       4466;2019011017:29;    1;  114.0;    0.0;    0.0;   0;   103.52;2019011018:00;eor
       4466;2019011018:29;    1;  115.0;    0.0;    0.0;   0;   111.98;2019011019:00;eor
       4466;2019011019:29;    1;  116.0;    0.0;    0.0;   0;   120.66;2019011020:00;eor
       4466;2019011020:29;    1;  116.0;    0.0;    0.0;   0;   129.17;2019011021:00;eor
       4466;2019011021:29;    1;  116.0;    0.0;    0.0;   0;   136.96;2019011022:00;eor
       4466;2019011022:29;    1;  117.0;    0.0;    0.0;   0;   143.24;2019011023:00;eor
       4466;2019011023:29;    1;  118.0;    0.0;    0.0;   0;   146.87;2019011100:00;eor
       4466;2019011100:29;    1;  120.0;    0.0;    0.0;   0;   146.86;2019011101:00;eor
       4466;2019011101:29;    1;  122.0;    0.0;    0.0;   0;   143.22;2019011102:00;eor
       4466;2019011102:29;    1;  123.0;    0.0;    0.0;   0;   136.93;2019011103:00;eor
       4466;2019011103:29;    1;  124.0;    0.0;    0.0;   0;   129.13;2019011104:00;eor
       4466;2019011104:29;    1;  123.0;    0.0;    0.0;   0;   120.61;2019011105:00;eor
       4466;2019011105:29;    1;  124.0;    0.0;    0.0;   0;   111.92;2019011106:00;eor
       4466;2019011106:29;    1;  123.0;    0.0;    0.0;   0;   103.45;2019011107:00;eor
       4466;2019011107:29;    1;  123.0;    0.0;    0.0;   0;    95.55;2019011108:00;eor
       4466;2019011108:29;    1;  124.0;    2.0;    2.0;   0;    88.56;2019011109:00;eor
       4466;2019011109:29;    1;  124.0;    9.0;    9.0;   0;    82.84;2019011110:00;eor
       4466;2019011110:29;    1;  123.0;   34.0;   35.0;   1;    78.75;2019011111:00;eor
       4466;2019011111:29;    1;  115.0;   44.0;   45.0;   3;    76.61;2019011112:00;eor
       4466;2019011112:29;    1;  109.0;   35.0;   36.0;   4;    76.60;2019011113:00;eor
       4466;2019011113:29;    1;   98.0;   34.0;   44.0;  39;    78.73;2019011114:00;eor
       4466;2019011114:29;    1;   93.0;   22.0;   28.0;  32;    82.81;2019011115:00;eor
       4466;2019011115:29;    1;   94.0;    6.0;    7.0;   0;    88.52;2019011116:00;eor
       4466;2019011116:29;    1;   93.0;    0.0;    0.0;   0;    95.50;2019011117:00;eor
       4466;2019011117:29;    1;   94.0;    0.0;    0.0;   0;   103.40;2019011118:00;eor
       4466;2019011118:29;    1;   95.0;    0.0;    0.0;   0;   111.86;2019011119:00;eor
       4466;2019011119:29;    1;   94.0;    0.0;    0.0;   0;   120.54;2019011120:00;eor
       4466;2019011120:29;    1;   92.0;    0.0;    0.0;   0;   129.04;2019011121:00;eor
       4466;2019011121:29;    1;   95.0;    0.0;    0.0;   0;   136.83;2019011122:00;eor
       4466;2019011122:29;    1;   98.0;    0.0;    0.0;   0;   143.09;2019011123:00;eor
       4466;2019011123:29;    1;  107.0;    0.0;    0.0;   0;   146.72;2019011200:00;eor
       4466;2019011200:29;    1;  115.0;    0.0;    0.0;   0;   146.71;2019011201:00;eor
       4466;2019011201:29;    1;  118.0;    0.0;    0.0;   0;   143.08;2019011202:00;eor
       4466;2019011202:29;    1;  117.0;    0.0;    0.0;   0;   136.80;2019011203:00;eor
       4466;2019011203:29;    1;  116.0;    0.0;    0.0;   0;   129.01;2019011204:00;eor
       4466;2019011204:29;    1;  119.0;    0.0;    0.0;   0;   120.49;2019011205:00;eor
       4466;2019011205:29;    1;  122.0;    0.0;    0.0;   0;   111.80;2019011206:00;eor
       4466;2019011206:29;    1;  121.0;    0.0;    0.0;   0;   103.33;2019011207:00;eor
       4466;2019011207:29;    1;  119.0;    0.0;    0.0;   0;    95.42;2019011208:00;eor
       4466;2019011208:29;    1;  116.0;    3.0;    3.0;   0;    88.42;2019011209:00;eor
       4466;2019011209:29;    1;  121.0;    9.0;    9.0;   0;    82.69;2019011210:00;eor
       4466;2019011210:29;    1;  123.0;    6.0;    6.0;   0;    78.59;2019011211:00;eor
       4466;2019011211:30;    1;  123.0;   13.0;   13.0;   0;    76.45;2019011212:00;eor
       4466;2019011212:30;    1;  122.0;   14.0;   14.0;   0;    76.44;2019011213:00;eor
       4466;2019011213:30;    1;  120.0;   24.0;   25.0;   2;    78.57;2019011214:00;eor
       4466;2019011214:30;    1;  111.0;   15.0;   17.0;  12;    82.66;2019011215:00;eor
       4466;2019011215:30;    1;  121.0;    7.0;    7.0;   0;    88.38;2019011216:00;eor
       4466;2019011216:30;    1;  122.0;    0.0;    0.0;   0;    95.37;2019011217:00;eor
       4466;2019011217:30;    1;  122.0;    0.0;    0.0;   0;   103.27;2019011218:00;eor
       4466;2019011218:30;    1;  121.0;    0.0;    0.0;   0;   111.73;2019011219:00;eor
       4466;2019011219:30;    1;  119.0;    0.0;    0.0;   0;   120.41;2019011220:00;eor
       4466;2019011220:30;    1;  120.0;    0.0;    0.0;   0;   128.91;2019011221:00;eor
       4466;2019011221:30;    1;  117.0;    0.0;    0.0;   0;   136.69;2019011222:00;eor
       4466;2019011222:30;    1;  112.0;    0.0;    0.0;   0;   142.94;2019011223:00;eor
       4466;2019011223:30;    1;  119.0;    0.0;    0.0;   0;   146.56;2019011300:00;eor
       4466;2019011300:30;    1;  111.0;    0.0;    0.0;   0;   146.55;2019011301:00;eor
       4466;2019011301:30;    1;  113.0;    0.0;    0.0;   0;   142.92;2019011302:00;eor
       4466;2019011302:30;    1;  117.0;    0.0;    0.0;   0;   136.66;2019011303:00;eor
       4466;2019011303:30;    1;  119.0;    0.0;    0.0;   0;   128.87;2019011304:00;eor
       4466;2019011304:30;    1;  123.0;    0.0;    0.0;   0;   120.36;2019011305:00;eor
       4466;2019011305:30;    1;  122.0;    0.0;    0.0;   0;   111.67;2019011306:00;eor
       4466;2019011306:30;    1;  123.0;    0.0;    0.0;   0;   103.19;2019011307:00;eor
       4466;2019011307:30;    1;  124.0;    0.0;    0.0;   0;    95.28;2019011308:00;eor
