1379;202001050100;2.4
1379;202001050200;2.1
1379;202001050300;2.2
1379;202001050400;1.9
1379;202001050500;2.2
1379;202001050600;2.1
1379;202001050700;1.6
1379;202001050800;1.7
1379;202001050900;2.6
1379;202001051000;3.9
1379;202001051100;4.4
1379;202001051200;5
1379;202001051300;4.8
1379;202001051400;4.9
1379;202001051500;5.2
1379;202001051600;4.7
1379;202001051700;4.9
1379;202001051800;5.1
1379;202001051900;4.5
1379;202001052000;5
1379;202001052100;5.4
1379;202001052200;5.9
1379;202001052300;5.7
1379;202001060000;6
1379;202001060100;6.5
1379;202001060200;5.7
1379;202001060300;5.4
1379;202001060400;5.1
1379;202001060500;4.7
1379;202001060600;4.7
1379;202001060700;5.6
1379;202001060800;4.9
1379;202001060900;4.9
1379;202001061000;5.4
1379;202001061100;6
1379;202001061200;5.1
1379;202001061300;4.8
1379;202001061400;4.6
1379;202001061500;4.2
1379;202001061600;3.9
1379;202001061700;4.3
1379;202001061800;4
1379;202001061900;4.5
1379;202001062000;4.8
1379;202001062100;4.8
1379;202001062200;4.6
1379;202001062300;3.9
1379;202001070000;3.4
1379;202001070100;3.7
1379;202001070200;3.7
1379;202001070300;3.5
1379;202001070400;3.7
1379;202001070500;3.4
1379;202001070600;4
1379;202001070700;5.3
1379;202001070800;5
1379;202001070900;4.3
1379;202001071000;5
1379;202001071100;4.2
1379;202001071200;4.5
1379;202001071300;5.2
1379;202001071400;5.5
1379;202001071500;6.6
1379;202001071600;6
1379;202001071700;5.9
1379;202001071800;5.8
1379;202001071900;6.4
1379;202001072000;7.6
1379;202001072100;8.5
1379;202001072200;8.2
1379;202001072300;8
1379;202001080000;8.6
1379;202001080100;9.2
1379;202001080200;8.9
1379;202001080300;8.5
1379;202001080400;8.2
1379;202001080500;8.9
1379;202001080600;9.2
1379;202001080700;8.7
1379;202001080800;7.8
1379;202001080900;7.5
1379;202001081000;7.2
1379;202001081100;6.4
1379;202001081200;6
1379;202001081300;5.6
1379;202001081400;5.7
1379;202001081500;5.7
1379;202001081600;4.1
1379;202001081700;3.6
1379;202001081800;3.2
1379;202001081900;3.1
1379;202001082000;3.1
1379;202001082100;2.8
1379;202001082200;2.5
1379;202001082300;1.4
1379;202001090000;1.9
1379;202001090100;1.7
1379;202001090200;2
1379;202001090300;2
1379;202001090400;2.1
1379;202001090500;2.3
1379;202001090600;3.2
1379;202001090700;2.7
1379;202001090800;3.3
1379;202001090900;4.3
1379;202001091000;5
1379;202001091100;4.9
1379;202001091200;5.9
1379;202001091300;5.6
1379;202001091400;7.1
1379;202001091500;7.3
1379;202001091600;7.6
1379;202001091700;7.3
1379;202001091800;7.6
1379;202001091900;7.2
1379;202001092000;7.2
1379;202001092100;6.7
1379;202001092200;5.3
1379;202001092300;4.6
1379;202001100000;4
1379;202001100100;2.5
1379;202001100200;2.3
1379;202001100300;2.1
1379;202001100400;1.9
1379;202001100500;1.9
1379;202001100600;1.9
1379;202001100700;1.9
1379;202001100800;1.6
1379;202001100900;1.7
1379;202001101000;2.5
1379;202001101100;3.1
1379;202001101200;2.9
1379;202001101300;5.8
1379;202001101400;6
1379;202001101500;5.2
1379;202001101600;5.1
1379;202001101700;5.4
1379;202001101800;4.8
1379;202001101900;4.9
1379;202001102000;3.2
1379;202001102100;4.1
1379;202001102200;4.7
1379;202001102300;2.8
1379;202001110000;2.1
1379;202001110100;1.3
1379;202001110200;1.4
1379;202001110300;1.1
1379;202001110400;1.5
1379;202001110500;1.6
1379;202001110600;2.6
1379;202001110700;3.5
1379;202001110800;5.2
1379;202001110900;6
1379;202001111000;6.5
1379;202001111100;6.9
1379;202001111200;7.1
1379;202001111300;7.9
1379;202001111400;8.3
1379;202001111500;8.9
1379;202001111600;8.3
1379;202001111700;8
1379;202001111800;8.6
1379;202001111900;9.4
1379;202001112000;9.5
1379;202001112100;8.9
1379;202001112200;9.2
1379;202001112300;9.2
1379;202001120000;9.6
1379;202001120100;9.2
1379;202001120200;9.5
1379;202001120300;9.2
1379;202001120400;9.3
1379;202001120500;8.7
1379;202001120600;8.3
1379;202001120700;8.3
1379;202001120800;7.5
1379;202001120900;7.2
1379;202001121000;7.2
1379;202001121100;6.9
1379;202001121200;6.8
1379;202001121300;6.6
1379;202001121400;6.3
1379;202001121500;5.6
1379;202001121600;5.6
1379;202001121700;6.9
1379;202001121800;6.9
1379;202001121900;4.4
1379;202001122000;3.4
1379;202001122100;3.4
1379;202001122200;3.2
1379;202001122300;4.4
1379;202001130000;4.2
1379;202001130100;3.7
1379;202001130200;3.5
1379;202001130300;2.7
1379;202001130400;2.6
1379;202001130500;2.8
1379;202001130600;3.8
1379;202001130700;4.2
1379;202001130800;3.8
1379;202001130900;3.6
1379;202001131000;3.3
1379;202001131100;4
1379;202001131200;4.6
1379;202001131300;4.6
1379;202001131400;4.6
1379;202001131500;4
1379;202001131600;3.5
1379;202001131700;3.7
1379;202001131800;4.4
1379;202001131900;5
1379;202001132000;5.9
1379;202001132100;5.8
1379;202001132200;6.1
1379;202001132300;7.2
1379;202001140000;7.7
1379;202001140100;7.7
1379;202001140200;7.5
1379;202001140300;7.6
1379;202001140400;7.8
1379;202001140500;7.9
1379;202001140600;8.4
1379;202001140700;8.5
1379;202001140800;7.8
1379;202001140900;8.3
1379;202001141000;6.7
1379;202001141100;5.8
1379;202001141200;6.6
1379;202001141300;7.3
1379;202001141400;7.5
1379;202001141500;6.2
1379;202001141600;5.2
1379;202001141700;4.9
1379;202001141800;6.2
1379;202001141900;7.6
1379;202001142000;8.4
1379;202001142100;8.9
1379;202001142200;9.5
1379;202001142300;9.7
1379;202001150000;10.8
1379;202001150100;11
1379;202001150200;11
1379;202001150300;10.5
1379;202001150400;10.5
1379;202001150500;10.5
1379;202001150600;10.7
1379;202001150700;9.7
1379;202001150800;10.1
1379;202001150900;10.4
1379;202001151000;10
1379;202001151100;9.3
1379;202001151200;9.1
1379;202001151300;10.2
1379;202001151400;8.5
1379;202001151500;8
1379;202001151600;7.9
1379;202001151700;9.5
1379;202001151800;7
1379;202001151900;5.2
1379;202001152000;4.5
1379;202001152100;4.7
1379;202001152200;5.8
1379;202001152300;6.3
1379;202001160000;7.2
1379;202001160100;6.7
1379;202001160200;6.6
1379;202001160300;7.2
1379;202001160400;6.4
1379;202001160500;7.2
1379;202001160600;7
1379;202001160700;6.5
1379;202001160800;6.1
1379;202001160900;5.6
1379;202001161000;5.3
1379;202001161100;6.3
1379;202001161200;6.3
1379;202001161300;4.9
1379;202001161400;3.4
1379;202001161500;2.9
1379;202001161600;3.2
1379;202001161700;3.2
1379;202001161800;3.1
1379;202001161900;4.6
1379;202001162000;5.2
1379;202001162100;5.7
1379;202001162200;5.8
1379;202001162300;4.7
1379;202001170000;5.4
1379;202001170100;5.3
1379;202001170200;5.1
1379;202001170300;5.5
1379;202001170400;5.7
1379;202001170500;5.4
1379;202001170600;5.3
1379;202001170700;5.4
1379;202001170800;5.2
1379;202001170900;5.4
1379;202001171000;5.7
1379;202001171100;5.5
1379;202001171200;5.4
1379;202001171300;5
1379;202001171400;4.4
1379;202001171500;4.2
1379;202001171600;3.5
1379;202001171700;3.6
1379;202001171800;3.1
1379;202001171900;3.2
1379;202001172000;4
1379;202001172100;4.3
1379;202001172200;5.6
1379;202001172300;6.2
1379;202001180000;6.7
1379;202001180100;7.6
1379;202001180200;7.1
1379;202001180300;8.3
1379;202001180400;7.9
1379;202001180500;8
1379;202001180600;6.9
1379;202001180700;6.5
1379;202001180800;8.3
1379;202001180900;7.6
1379;202001181000;7.3
1379;202001181100;7.1
1379;202001181200;4.6
1379;202001181300;5.6
1379;202001181400;5.8
1379;202001181500;5.5
1379;202001181600;5.1
1379;202001181700;4.3
1379;202001181800;4
1379;202001181900;3.3
1379;202001182000;3.8
1379;202001182100;2.6
1379;202001182200;3.2
1379;202001182300;2.7
1379;202001190000;3
1379;202001190100;2.9
1379;202001190200;2.7
1379;202001190300;2.6
1379;202001190400;3
1379;202001190500;3
1379;202001190600;3.1
1379;202001190700;3
1379;202001190800;3.7
1379;202001190900;3.9
1379;202001191000;4.2
1379;202001191100;4.6
1379;202001191200;5.2
1379;202001191300;5.1
1379;202001191400;4.8
1379;202001191500;4.3
1379;202001191600;2.4
1379;202001191700;2.5
1379;202001191800;3.3
1379;202001191900;2.7
1379;202001192000;2.1
1379;202001192100;1.5
1379;202001192200;1.7
1379;202001192300;2.9
1379;202001200000;2.5
1379;202001200100;2.9
1379;202001200200;1.7
1379;202001200300;2
1379;202001200400;2
1379;202001200500;2.7
1379;202001200600;2.6
1379;202001200700;3.2
1379;202001200800;3.1
1379;202001200900;3.6
1379;202001201000;4.2
1379;202001201100;4.9
1379;202001201200;5
1379;202001201300;5.7
1379;202001201400;5.5
1379;202001201500;5.4
1379;202001201600;5.2
1379;202001201700;5.2
1379;202001201800;5.3
1379;202001201900;4.8
1379;202001202000;5.1
1379;202001202100;5.5
1379;202001202200;5.2
1379;202001202300;5.4
1379;202001210000;5.9
1379;202001210100;5.8
1379;202001210200;6.9
1379;202001210300;6.3
1379;202001210400;6.2
1379;202001210500;6.6
1379;202001210600;6.5
1379;202001210700;6.1
1379;202001210800;5.4
1379;202001210900;5.8
1379;202001211000;5.5
1379;202001211100;5.3
1379;202001211200;6
1379;202001211300;6.2
1379;202001211400;5.6
1379;202001211500;6.2
1379;202001211600;5.6
1379;202001211700;5.9
1379;202001211800;5.3
1379;202001211900;5.3
1379;202001212000;5.4
1379;202001212100;4.7
1379;202001212200;4.7
1379;202001212300;4.5
1379;202001220000;5.3
1379;202001220100;5.4
1379;202001220200;5.3
1379;202001220300;5.4
1379;202001220400;4.5
1379;202001220500;4
1379;202001220600;4.2
1379;202001220700;4.2
1379;202001220800;4
1379;202001220900;3.9
1379;202001221000;4.4
1379;202001221100;4.6
1379;202001221200;5
1379;202001221300;4.8
1379;202001221400;4.9
1379;202001221500;3.8
1379;202001221600;2.9
1379;202001221700;2.7
1379;202001221800;2.7
1379;202001221900;2.4
1379;202001222000;2.2
1379;202001222100;1.9
1379;202001222200;1.8
1379;202001222300;1.1
1379;202001230000;2.1
1379;202001230100;1.7
1379;202001230200;2
1379;202001230300;2.5
1379;202001230400;2.2
1379;202001230500;2.5
1379;202001230600;2.1
1379;202001230700;2.1
1379;202001230800;3.2
1379;202001230900;3.8
1379;202001231000;4
1379;202001231100;3.8
1379;202001231200;4.6
1379;202001231300;4.8
1379;202001231400;5
1379;202001231500;4.5
1379;202001231600;4.7
1379;202001231700;4.3
1379;202001231800;4.3
1379;202001231900;4.7
1379;202001232000;4.8
1379;202001232100;4.7
1379;202001232200;4.3
1379;202001232300;4.6
1379;202001240000;4.4
1379;202001240100;3.8
1379;202001240200;4.3
1379;202001240300;4.1
1379;202001240400;4.4
1379;202001240500;4.9
1379;202001240600;5.2
1379;202001240700;4.9
1379;202001240800;4.6
1379;202001240900;4.7
1379;202001241000;4.4
1379;202001241100;4.8
1379;202001241200;4
1379;202001241300;4.2
1379;202001241400;4.4
1379;202001241500;4.7
1379;202001241600;4.9
1379;202001241700;4.7
1379;202001241800;4.4
1379;202001241900;4.2
1379;202001242000;3.8
1379;202001242100;4.1
1379;202001242200;4.6
1379;202001242300;4.6
1379;202001250000;4.8
1379;202001250100;4.9
1379;202001250200;5.1
1379;202001250300;4.9
1379;202001250400;4.7
1379;202001250500;4.3
1379;202001250600;4.2
1379;202001250700;4.3
1379;202001250800;4.4
1379;202001250900;3.5
1379;202001251000;3.8
1379;202001251100;4.1
1379;202001251200;4.5
1379;202001251300;4.5
1379;202001251400;4
1379;202001251500;4.4
1379;202001251600;4.4
1379;202001251700;4.5
1379;202001251800;4.2
1379;202001251900;4.2
1379;202001252000;3.9
1379;202001252100;4.4
1379;202001252200;4.7
1379;202001252300;4.4
1379;202001260000;4.6
1379;202001260100;4.4
1379;202001260200;3.8
1379;202001260300;3.9
1379;202001260400;4.3
1379;202001260500;4
1379;202001260600;4.3
1379;202001260700;3.5
1379;202001260800;3.3
1379;202001260900;3.9
1379;202001261000;4.4
1379;202001261100;4.3
1379;202001261200;4.8
1379;202001261300;5.4
1379;202001261400;5.6
1379;202001261500;4.8
1379;202001261600;4.5
1379;202001261700;4.5
1379;202001261800;4.3
1379;202001261900;4.1
1379;202001262000;4.1
1379;202001262100;3.7
1379;202001262200;4.1
1379;202001262300;4.9
1379;202001270000;4.8
1379;202001270100;4.6
1379;202001270200;5.5
1379;202001270300;5.5
1379;202001270400;5.5
1379;202001270500;5.8
1379;202001270600;5.3
1379;202001270700;5.4
1379;202001270800;5.2
1379;202001270900;5.4
1379;202001271000;6.1
1379;202001271100;5.6
1379;202001271200;5.5
1379;202001271300;4.7
1379;202001271400;5
1379;202001271500;4.8
1379;202001271600;3.5
1379;202001271700;3.7
1379;202001271800;4
1379;202001271900;3.8
1379;202001272000;4
1379;202001272100;4.2
1379;202001272200;4.2
1379;202001272300;3.5
1379;202001280000;3.4
1379;202001280100;3.3
1379;202001280200;3.6
1379;202001280300;4.5
1379;202001280400;4.8
1379;202001280500;5.7
1379;202001280600;5.4
1379;202001280700;5.3
1379;202001280800;5.7
1379;202001280900;5.9
1379;202001281000;6
1379;202001281100;6
1379;202001281200;5.6
1379;202001281300;4.9
1379;202001281400;4.5
1379;202001281500;3.5
1379;202001281600;2.7
1379;202001281700;2.5
1379;202001281800;2.6
1379;202001281900;2.6
1379;202001282000;3.6
1379;202001282100;4.2
1379;202001282200;6.2
1379;202001282300;5.7
1379;202001290000;3.9
1379;202001290100;4.5
1379;202001290200;5
1379;202001290300;3.7
1379;202001290400;3.4
1379;202001290500;4.3
1379;202001290600;4.4
1379;202001290700;3.5
1379;202001290800;4.1
1379;202001290900;3.8
1379;202001291000;3.8
1379;202001291100;4.3
1379;202001291200;4.9
1379;202001291300;4.7
1379;202001291400;5
1379;202001291500;5.5
1379;202001291600;5.8
1379;202001291700;5.5
1379;202001291800;4.7
1379;202001291900;5.2
1379;202001292000;4.4
1379;202001292100;4.9
1379;202001292200;5.2
1379;202001292300;5.5
1379;202001300000;6.4
1379;202001300100;8
1379;202001300200;8.4
1379;202001300300;8.5
1379;202001300400;8.4
1379;202001300500;7.8
1379;202001300600;7.6
1379;202001300700;7.6
1379;202001300800;8
1379;202001300900;7.6
1379;202001301000;7.5
1379;202001301100;7.3
1379;202001301200;7.4
1379;202001301300;7.6
1379;202001301400;7.5
1379;202001301500;7.5
1379;202001301600;6.9
1379;202001301700;6
1379;202001301800;5.9
1379;202001301900;5.4
1379;202001302000;6.7
1379;202001302100;8.3
1379;202001302200;9.7
1379;202001302300;9.9
1379;202001310000;9.2
1379;202001310100;9.1
1379;202001310200;9.3
1379;202001310300;9
1379;202001310400;9.2
1379;202001310500;8.1
1379;202001310600;8
1379;202001310700;7.4
1379;202001310800;6.4
1379;202001310900;6.6
1379;202001311000;6
1379;202001311100;5.6
1379;202001311200;5.7
1379;202001311300;6.6
1379;202001311400;6.1
1379;202001311500;6.9
1379;202001311600;8.5
1379;202001311700;8.7
1379;202001311800;8.5
1379;202001311900;8.2
1379;202001312000;8.1
1379;202001312100;8.2
1379;202001312200;8.9
1379;202001312300;8.6
1379;202002010000;9.3
1379;202002010100;9.5
1379;202002010200;9.9
1379;202002010300;9.3
1379;202002010400;9.3
1379;202002010500;8.8
1379;202002010600;8
1379;202002010700;7.9
1379;202002010800;8.2
1379;202002010900;8.2
1379;202002011000;8.1
1379;202002011100;7.8
1379;202002011200;8
1379;202002011300;7.8
1379;202002011400;8.4
1379;202002011500;8.4
1379;202002011600;8.5
1379;202002011700;8.1
1379;202002011800;8.6
1379;202002011900;9.3
1379;202002012000;10
1379;202002012100;9.9
1379;202002012200;10.1
1379;202002012300;10.2
1379;202002020000;9.6
1379;202002020100;8.6
1379;202002020200;8.3
1379;202002020300;7.3
1379;202002020400;7.4
1379;202002020500;7
1379;202002020600;5.8
1379;202002020700;5.1
1379;202002020800;4.6
1379;202002020900;4.5
1379;202002021000;4.1
1379;202002021100;4.2
1379;202002021200;4.3
1379;202002021300;4.8
1379;202002021400;4.5
1379;202002021500;4.2
1379;202002021600;3.3
1379;202002021700;2.4
1379;202002021800;1.7
1379;202002021900;1.7
1379;202002022000;1.8
1379;202002022100;1.5
1379;202002022200;1.4
1379;202002022300;1.6
1379;202002030000;1.7
1379;202002030100;1.9
1379;202002030200;1.5
1379;202002030300;2.3
1379;202002030400;2.5
1379;202002030500;1.8
1379;202002030600;2.1
1379;202002030700;3.7
1379;202002030800;4.5
1379;202002030900;4.1
1379;202002031000;5.1
1379;202002031100;5.1
1379;202002031200;4.9
1379;202002031300;5.9
1379;202002031400;6.2
1379;202002031500;8.1
1379;202002031600;7.3
1379;202002031700;7.2
1379;202002031800;7.1
1379;202002031900;5.5
1379;202002032000;5.9
1379;202002032100;5.7
1379;202002032200;4.8
1379;202002032300;4.3
1379;202002040000;4.3
1379;202002040100;3
1379;202002040200;3.1
1379;202002040300;5.6
1379;202002040400;3.9
1379;202002040500;2.7
1379;202002040600;4.1
1379;202002040700;3.4
1379;202002040800;2.9
1379;202002040900;3.9
1379;202002041000;3.7
1379;202002041100;4.5
1379;202002041200;4.8
1379;202002041300;6.1
1379;202002041400;6.4
1379;202002041500;6.2
1379;202002041600;5.4
1379;202002041700;5.3
1379;202002041800;5.4
1379;202002041900;5.8
1379;202002042000;5.9
1379;202002042100;5.2
1379;202002042200;4.2
1379;202002042300;3.2
1379;202002050000;2.5
1379;202002050100;2.8
1379;202002050200;2.2
1379;202002050300;3
1379;202002050400;3
1379;202002050500;2.7
1379;202002050600;1.7
1379;202002050700;1.5
1379;202002050800;1.1
1379;202002050900;1
1379;202002051000;2.6
1379;202002051100;2.8
1379;202002051200;3.5
1379;202002051300;4.9
1379;202002051400;5.4
1379;202002051500;5.6
1379;202002051600;5.4
1379;202002051700;4.2
1379;202002051800;4.3
1379;202002051900;4.8
1379;202002052000;5.4
1379;202002052100;5
1379;202002052200;4.6
1379;202002052300;4.8
1379;202002060000;3.7
1379;202002060100;4.2
1379;202002060200;4.6
1379;202002060300;5.3
1379;202002060400;4.5
1379;202002060500;4.6
1379;202002060600;5.2
1379;202002060700;5.2
1379;202002060800;4.5
1379;202002060900;4.3
1379;202002061000;5.8
1379;202002061100;5.4
1379;202002061200;5.5
1379;202002061300;6
1379;202002061400;5.6
1379;202002061500;5.6
1379;202002061600;4.7
1379;202002061700;4.7
1379;202002061800;4.8
1379;202002061900;3.8
1379;202002062000;3.8
1379;202002062100;3.3
1379;202002062200;2.9
1379;202002062300;3
1379;202002070000;3.6
1379;202002070100;3.8
1379;202002070200;2.9
1379;202002070300;2.2
1379;202002070400;1.7
1379;202002070500;1.6
1379;202002070600;1.6
1379;202002070700;0.8
1379;202002070800;0.6
1379;202002070900;1.1
1379;202002071000;1.9
1379;202002071100;2.4
1379;202002071200;2.2
1379;202002071300;2.1
1379;202002071400;2.2
1379;202002071500;3.3
1379;202002071600;3.7
1379;202002071700;3.7
1379;202002071800;4.6
1379;202002071900;4.6
1379;202002072000;4.8
1379;202002072100;5.4
1379;202002072200;5.7
1379;202002072300;6.7
1379;202002080000;6
1379;202002080100;6
1379;202002080200;5.2
1379;202002080300;4.2
1379;202002080400;4.4
1379;202002080500;4.1
1379;202002080600;3.6
1379;202002080700;3.9
1379;202002080800;4.1
1379;202002080900;4.6
1379;202002081000;4.7
1379;202002081100;4.8
1379;202002081200;4.5
1379;202002081300;4.4
1379;202002081400;4.1
1379;202002081500;3.8
1379;202002081600;4.3
1379;202002081700;4.7
1379;202002081800;4.5
1379;202002081900;4.4
1379;202002082000;4.9
1379;202002082100;5
1379;202002082200;4.4
1379;202002082300;4.4
1379;202002090000;4.2
1379;202002090100;4.8
1379;202002090200;6.1
1379;202002090300;6.3
1379;202002090400;6.7
1379;202002090500;5.9
1379;202002090600;6.8
1379;202002090700;7.1
1379;202002090800;8.3
1379;202002090900;8.3
1379;202002091000;10
1379;202002091100;10.7
1379;202002091200;10.7
1379;202002091300;10.5
1379;202002091400;11.8
1379;202002091500;12.6
1379;202002091600;12.5
1379;202002091700;11.3
1379;202002091800;11.9
1379;202002091900;13.3
1379;202002092000;13
1379;202002092100;9.4
1379;202002092200;9.9
1379;202002092300;9.2
1379;202002100000;9.5
1379;202002100100;9.9
1379;202002100200;8.3
1379;202002100300;8.8
1379;202002100400;9
1379;202002100500;8.4
1379;202002100600;8.9
1379;202002100700;9
1379;202002100800;9.1
1379;202002100900;9
1379;202002101000;9.4
1379;202002101100;10.3
1379;202002101200;9.9
1379;202002101300;11.6
1379;202002101400;10
1379;202002101500;10
1379;202002101600;9.2
1379;202002101700;9.2
1379;202002101800;8.8
1379;202002101900;7.3
1379;202002102000;6.4
1379;202002102100;6.5
1379;202002102200;8.5
1379;202002102300;9.2
1379;202002110000;7.5
1379;202002110100;5.3
1379;202002110200;6.3
1379;202002110300;4.7
1379;202002110400;4.3
1379;202002110500;6.4
1379;202002110600;5.6
1379;202002110700;9.7
1379;202002110800;8.4
1379;202002110900;8.3
1379;202002111000;8.5
1379;202002111100;9.9
1379;202002111200;9.3
1379;202002111300;9.1
1379;202002111400;8.7
1379;202002111500;8.9
1379;202002111600;9.9
1379;202002111700;9.4
1379;202002111800;10.6
1379;202002111900;9.3
1379;202002112000;7.3
1379;202002112100;7.4
1379;202002112200;7.7
1379;202002112300;6.8
1379;202002120000;7.7
1379;202002120100;9.1
1379;202002120200;7.9
1379;202002120300;9.6
1379;202002120400;8.1
1379;202002120500;8.8
1379;202002120600;9.1
1379;202002120700;9
1379;202002120800;8.6
1379;202002120900;9.6
1379;202002121000;10.2
1379;202002121100;9.3
1379;202002121200;11.4
1379;202002121300;11.4
1379;202002121400;11.3
1379;202002121500;11.1
1379;202002121600;10.6
1379;202002121700;9
1379;202002121800;7.8
1379;202002121900;7.4
1379;202002122000;8.1
1379;202002122100;7.6
1379;202002122200;7
1379;202002122300;8.1
1379;202002130000;7.4
1379;202002130100;5.7
1379;202002130200;4.9
1379;202002130300;4.2
1379;202002130400;4
1379;202002130500;3.6
1379;202002130600;3.2
1379;202002130700;3
1379;202002130800;3.5
1379;202002130900;3.9
1379;202002131000;4.8
1379;202002131100;5
1379;202002131200;5.1
1379;202002131300;5
1379;202002131400;5
1379;202002131500;5
1379;202002131600;5.3
1379;202002131700;6
1379;202002131800;6.1
1379;202002131900;6.2
1379;202002132000;5.4
1379;202002132100;4.8
1379;202002132200;3.7
1379;202002132300;2.5
1379;202002140000;1.5
1379;202002140100;1.2
1379;202002140200;1.8
1379;202002140300;1
1379;202002140400;1.4
1379;202002140500;2.6
1379;202002140600;2.8
1379;202002140700;2.3
1379;202002140800;2.2
1379;202002140900;1.9
1379;202002141000;1.5
1379;202002141100;1.4
1379;202002141200;1.3
1379;202002141300;1.6
1379;202002141400;1.8
1379;202002141500;1.9
1379;202002141600;2.5
1379;202002141700;2.7
1379;202002141800;2.8
1379;202002141900;4.4
1379;202002142000;4.5
1379;202002142100;4.9
1379;202002142200;5.2
1379;202002142300;5.6
1379;202002150000;5.9
1379;202002150100;6
1379;202002150200;6.5
1379;202002150300;5.2
1379;202002150400;5.5
1379;202002150500;5.3
1379;202002150600;6
1379;202002150700;5.6
1379;202002150800;5.2
1379;202002150900;4.9
1379;202002151000;5.3
1379;202002151100;5.1
1379;202002151200;5.6
1379;202002151300;5.4
1379;202002151400;5.7
1379;202002151500;5.4
1379;202002151600;5.8
1379;202002151700;5.9
1379;202002151800;6.7
1379;202002151900;6.6
1379;202002152000;7.4
1379;202002152100;8.3
1379;202002152200;8.5
1379;202002152300;9.2
1379;202002160000;9.7
1379;202002160100;10.5
1379;202002160200;10.6
1379;202002160300;9.9
1379;202002160400;9.3
1379;202002160500;8.4
1379;202002160600;9.3
1379;202002160700;10.1
1379;202002160800;10.8
1379;202002160900;12
1379;202002161000;11.8
1379;202002161100;12.1
1379;202002161200;11.8
1379;202002161300;11.8
1379;202002161400;8.4
1379;202002161500;7.1
1379;202002161600;7.6
1379;202002161700;6.8
1379;202002161800;3.8
1379;202002161900;4.5
1379;202002162000;5.2
1379;202002162100;6.2
1379;202002162200;10.8
1379;202002162300;9.6
1379;202002170000;9.1
1379;202002170100;9.4
1379;202002170200;10
1379;202002170300;10.1
1379;202002170400;10.1
1379;202002170500;10.5
1379;202002170600;9.7
1379;202002170700;9.5
1379;202002170800;10
1379;202002170900;11.4
1379;202002171000;11.2
1379;202002171100;12.6
1379;202002171200;11.9
1379;202002171300;12.3
1379;202002171400;12.6
1379;202002171500;11.8
1379;202002171600;10.8
1379;202002171700;9.4
1379;202002171800;9.1
1379;202002171900;8.7
1379;202002172000;7.6
1379;202002172100;7.4
1379;202002172200;7.3
1379;202002172300;7.2
1379;202002180000;6.8
1379;202002180100;7
1379;202002180200;6.6
1379;202002180300;7
1379;202002180400;7
1379;202002180500;6.4
1379;202002180600;7.2
1379;202002180700;7.6
1379;202002180800;6.8
1379;202002180900;7.6
1379;202002181000;8
1379;202002181100;8.2
1379;202002181200;8.5
1379;202002181300;9.3
1379;202002181400;9.1
1379;202002181500;8.5
1379;202002181600;8.4
1379;202002181700;7.7
1379;202002181800;7.3
1379;202002181900;7.3
1379;202002182000;6.1
1379;202002182100;5.6
1379;202002182200;7.3
1379;202002182300;6.1
1379;202002190000;6.9
1379;202002190100;6.8
1379;202002190200;7.8
1379;202002190300;5.4
1379;202002190400;5
1379;202002190500;5.8
1379;202002190600;5.4
1379;202002190700;5.3
1379;202002190800;4.6
